,year,state_abbr,state_name,population,violent_crime,homicide,rape_legacy,rape_revised,robbery,aggravated_assault,property_crime,burglary,larceny,motor_vehicle_theft,caveats,TotalCrime,violent_crime_crimePercent,homicide_crimePercent,rape_legacy_crimePercent,rape_revised_crimePercent,robbery_crimePercent,aggravated_assault_crimePercent,property_crime_crimePercent,burglary_crimePercent,larceny_crimePercent,motor_vehicle_theft_crimePercent,violent_crime_popPercent,homicide_popPercent,rape_legacy_popPercent,rape_revised_popPercent,robbery_popPercent,aggravated_assault_popPercent,property_crime_popPercent,burglary_popPercent,larceny_popPercent,motor_vehicle_theft_popPercent
11,1979,GA,Georgia,5118000,28594,877,2216.0,,10939,14562,248641,81579,145758,21304,,554470.0,0.05156996771691886,0.0015816906234782766,0.003996609374718199,,0.01972874997745595,0.026262917741266434,0.44843003228308115,0.14712969141702886,0.2628780637365412,0.038422277129511066,0.00558694802657288,0.00017135599843688941,0.0004329816334505666,,0.0021373583431027747,0.0028452520515826495,0.04858167252833138,0.015939624853458383,0.028479484173505275,0.004162563501367722
12,1979,HI,Hawaii,915000,2651,66,296.0,,1688,601,63664,16538,40580,6546,,132630.0,0.019987936364321796,0.0004976249717258539,0.002231772600467466,,0.012727135640503658,0.004531403151624821,0.4800120636356782,0.12469275427882077,0.30596395988841135,0.04935534946844605,0.0028972677595628417,7.213114754098361e-05,0.00032349726775956285,,0.001844808743169399,0.0006568306010928962,0.06957814207650273,0.01807431693989071,0.044349726775956284,0.007154098360655737
13,1979,IA,Iowa,2903000,5259,65,320.0,,1457,3417,119620,26768,85023,7829,,249758.0,0.02105638257833583,0.0002602519238622987,0.001281240240552855,,0.005833646970267219,0.013681243443653457,0.4789436174216642,0.10717574612224634,0.3404215280391419,0.031346343260275945,0.0018115742335514985,2.2390630382363074e-05,0.00011023079572855666,,0.0005018945918015845,0.0011770582156389942,0.04120564932828109,0.009220806062693765,0.029287977953840853,0.002696865311746469
14,1979,ID,Idaho,905000,2613,49,186.0,,392,1986,35766,9729,23577,2460,,76758.0,0.0340420542484171,0.0006383699418953074,0.0024232001876025953,,0.005106959535162459,0.025873524583756743,0.4659579457515829,0.12674900336121317,0.3071601657156257,0.032048776674744,0.002887292817679558,5.414364640883978e-05,0.00020552486187845303,,0.0004331491712707182,0.002194475138121547,0.03952044198895028,0.010750276243093923,0.026051933701657457,0.002718232044198895
15,1979,IL,Illinois,11230000,83540,1203,3702.0,,36056,42579,593750,161776,356062,75912,,1354580.0,0.06167225265395916,0.0008880981558859573,0.0027329504348211253,,0.026617844645572798,0.03143335941767928,0.43832774734604085,0.1194289004709947,0.2628578600008859,0.05604098687416026,0.00743900267141585,0.00010712377560106857,0.0003296527159394479,,0.0032106856634016028,0.003791540516473731,0.05287177203918077,0.014405699020480854,0.03170632235084595,0.006759750667853962
16,1979,IN,Indiana,5400000,18254,448,1681.0,,7167,8958,230223,63176,143666,23381,,496954.0,0.036731769942489646,0.0009014918885852614,0.003382606840874608,,0.014421857958684305,0.018025813254345473,0.46326823005751033,0.1271264543599609,0.28909315550332626,0.047048620194223206,0.0033803703703703704,8.296296296296296e-05,0.0003112962962962963,,0.0013272222222222223,0.0016588888888888888,0.04263388888888889,0.01169925925925926,0.026604814814814814,0.004329814814814815
17,1979,KS,Kansas,2369000,8376,130,626.0,,2423,5197,107605,31504,69622,6479,,231962.0,0.03610936274044887,0.0005604366232400134,0.002698717893448065,,0.01044567644700425,0.02240453177675654,0.46389063725955115,0.13581534906579526,0.3001439891016632,0.02793129909209267,0.003535669058674546,5.4875474883917263e-05,0.00026424651751794006,,0.001022794428028704,0.0021937526382439848,0.04542211903756859,0.013298438159560996,0.029388771633600676,0.002734909244406923
18,1979,KY,Kentucky,3527000,8748,335,719.0,,3247,4447,103548,32082,62431,9035,,224592.0,0.03895063047659757,0.001491593645365819,0.003201360689606041,,0.014457327064187505,0.0198003490774382,0.4610493695234024,0.14284569352425733,0.2779751727577118,0.04022850324143335,0.002480294868159909,9.498157074000568e-05,0.0002038559682449674,,0.0009206124184859654,0.0012608449106889707,0.029358661752197333,0.00909611567904735,0.01770087893393819,0.0025616671392117945
19,1979,LA,Louisiana,4026000,27229,682,1554.0,,8832,16161,188514,56237,115856,16421,,431486.0,0.06310517606596738,0.001580584306327436,0.003601507349021753,,0.02046879852416996,0.03745428588644823,0.4368948239340326,0.13033331324770675,0.268504656002744,0.03805685468358185,0.006763288623944362,0.00016939890710382513,0.00038599105812220564,,0.002193740685543964,0.004014157973174367,0.04682414307004471,0.013968455042225533,0.028776949826130153,0.0040787382016890215
20,1979,MA,Massachusetts,5769000,30650,212,1428.0,,11724,17286,310756,92570,152135,66051,,682812.0,0.04488790472340849,0.00031048077655342906,0.002091351645841022,,0.017170172756190576,0.025315899544823467,0.4551120952765915,0.13557172398844777,0.22280657047620722,0.09673380081193653,0.00531287918183394,3.674813659213035e-05,0.0002475299011960478,,0.002032241289651586,0.0029963598543941757,0.053866527994453114,0.016046108511007108,0.026371121511527127,0.011449297971918878
21,1979,MD,Maryland,4149000,33007,406,1636.0,,13740,17225,228159,62630,145297,20232,,522332.0,0.06319160993391176,0.0007772834136143296,0.0031321075484557715,,0.02630510862822879,0.03297711034361287,0.43680839006608824,0.11990458176025975,0.27816982302443655,0.03873398528139191,0.007955410942395758,9.785490479633646e-05,0.0003943118823812967,,0.003311641359363702,0.004151602795854423,0.05499132321041215,0.01509520366353338,0.03501976379850567,0.004876355748373102
22,1979,ME,Maine,1097000,2221,31,131.0,,349,1710,45030,12592,29828,2610,,94502.0,0.02350214810268566,0.0003280353854944869,0.0013862140483799285,,0.0036930435334701912,0.01809485513534105,0.47649785189731436,0.1332458572305348,0.3156335315654695,0.027618463101310026,0.00202461257976299,2.8258887876025526e-05,0.00011941659070191431,,0.00031814038286235186,0.0015587967183226983,0.04104831358249772,0.011478577939835916,0.02719051959890611,0.0023792160437556974
23,1979,MI,Michigan,9208000,56558,834,4100.0,,20218,31406,509457,138806,315211,55440,,1132030.0,0.04996157345653384,0.0007367295919719442,0.0036218121427877355,,0.017859950708020104,0.027743081013754053,0.45003842654346615,0.12261689177848643,0.27844756764396705,0.04897396712101269,0.006142267593397046,9.057341442224153e-05,0.000445264986967854,,0.0021956993918331885,0.003410729800173762,0.05532764986967854,0.015074500434404866,0.03423229800173762,0.006020851433536056
24,1979,MN,Minnesota,4060000,8973,93,871.0,,3754,4255,169376,45183,110827,13366,,356698.0,0.02515573398224829,0.00026072475875951083,0.002441841557844451,,0.010524309079389288,0.01192885858625504,0.4748442660177517,0.12667018037667718,0.31070261117247644,0.03747147446859809,0.002210098522167488,2.2906403940886698e-05,0.0002145320197044335,,0.0009246305418719212,0.0010480295566502463,0.041718226600985224,0.011128817733990147,0.02729729064039409,0.003292118226600985
25,1979,MO,Missouri,4868000,25662,543,1638.0,,10267,13214,214809,70423,124398,19988,,480942.0,0.05335778534625797,0.001129034270244645,0.0034058160859313596,,0.021347688494662558,0.027475246495419405,0.44664221465374204,0.14642721991425162,0.25865488977880907,0.04156010496068133,0.005271569433032046,0.00011154478225143796,0.00033648315529991783,,0.0021090797041906327,0.0027144617912900574,0.04412674609695974,0.014466516023007395,0.025554231717337717,0.004105998356614626
26,1979,MS,Mississippi,2406000,7786,302,523.0,,1702,5259,63447,23428,36006,4013,,142466.0,0.054651636179860456,0.002119804023416113,0.003671051338564991,,0.011946710092232533,0.03691407072564682,0.44534836382013954,0.1644462538430222,0.25273398565271715,0.028168124324400207,0.0032360764754779717,0.00012551953449709062,0.0002173732335827099,,0.0007073981712385702,0.002185785536159601,0.026370324189526183,0.009737323358270988,0.01496508728179551,0.0016679135494596842
27,1979,MT,Montana,786000,1762,33,162.0,,260,1307,33298,6314,24537,2447,,70120.0,0.025128351397604106,0.0004706217912150599,0.0023103251568739303,,0.0037079292641186536,0.018639475185396465,0.4748716486023959,0.09004563605248146,0.3499286936679977,0.03489731888191672,0.0022417302798982187,4.198473282442748e-05,0.00020610687022900762,,0.0003307888040712468,0.001662849872773537,0.04236386768447837,0.008033078880407125,0.031217557251908397,0.00311323155216285
28,1979,NC,North Carolina,5606000,25009,600,1137.0,,4327,18945,220113,72687,134903,12523,,490244.0,0.0510133729326621,0.001223880353456646,0.0023192532698003442,,0.008826217149011512,0.0386440221603936,0.4489866270673379,0.1482669854195054,0.2751752188706032,0.0255444227772293,0.0044611130931145205,0.00010702818408847663,0.00020281840884766323,,0.0007718515875847306,0.00337941491259365,0.039263824473778096,0.012965929361398502,0.024064038530146274,0.0022338565822333212
29,1979,ND,North Dakota,657000,403,10,54.0,,65,274,17703,3029,13607,1067,,36212.0,0.011128907544460399,0.0002761515519717221,0.0014912183806472992,,0.0017949850878161936,0.007566552524025185,0.4888710924555396,0.08364630509223461,0.37575941676792224,0.029465370595382748,0.0006133942161339422,1.5220700152207e-05,8.219178082191781e-05,,9.893455098934551e-05,0.0004170471841704718,0.026945205479452054,0.004610350076103501,0.020710806697108067,0.001624048706240487
30,1979,NE,Nebraska,1574000,3556,65,338.0,,1157,1996,59295,12804,42195,4296,,125702.0,0.0282891282557159,0.0005170959889261905,0.0026888991424161906,,0.009204308602886192,0.01587882452148733,0.4717108717442841,0.10185995449555298,0.3356748500421632,0.03417606720656791,0.0022592121982210928,4.129606099110546e-05,0.0002147395171537484,,0.0007350698856416773,0.0012681067344345615,0.0376715374841169,0.008134688691232529,0.026807496823379923,0.0027293519695044473
31,1979,NH,New Hampshire,887000,1241,21,152.0,,254,814,39373,10635,25856,2882,,81228.0,0.015277982961540355,0.0002585315408479835,0.0018712759147092135,,0.0031270005416851334,0.010021174964298026,0.48472201703845963,0.13092775890087163,0.318313881912641,0.03548037622494706,0.001399098083427283,2.367531003382187e-05,0.0001713641488162345,,0.000286358511837655,0.0009177001127395716,0.044388951521984216,0.011989853438556934,0.029149943630214205,0.003249154453213078
32,1979,NJ,New Jersey,7332000,36747,484,2037.0,,18332,15894,390018,117421,221552,51045,,853530.0,0.04305296826122105,0.000567056811125561,0.0023865593476503463,,0.02147786252387145,0.018621489578573687,0.45694703173877893,0.1375710285520134,0.2595714268977072,0.05980457628905838,0.005011865793780688,6.601200218221494e-05,0.00027782324058919805,,0.0025002727768685213,0.002167757774140753,0.05319394435351882,0.016014866339334424,0.030217130387343152,0.006961947626841244
33,1979,NM,New Mexico,1241000,7272,154,582.0,,1502,5034,64563,18385,41745,4433,,143670.0,0.05061599498851535,0.0010719008839702095,0.0040509500939653375,,0.010454513816384771,0.03503863019419503,0.4493840050114847,0.12796686851813183,0.2905617039047818,0.03085543258857103,0.005859790491539081,0.0001240934730056406,0.0004689766317485899,,0.0012103142626913779,0.004056406124093473,0.05202497985495568,0.014814665592264303,0.03363819500402901,0.003572119258662369
34,1979,NV,Nevada,702000,5866,123,418.0,,2861,2464,56132,19799,31388,4945,,123996.0,0.047307977676699246,0.0009919674828220266,0.003371076486338269,,0.023073324945966,0.019871608761572953,0.45269202232330075,0.15967450562921384,0.2531371979741282,0.03988031871995871,0.008356125356125356,0.00017521367521367522,0.0005954415954415955,,0.004075498575498575,0.00350997150997151,0.07996011396011396,0.028203703703703703,0.04471225071225071,0.007044159544159544
35,1979,NY,New York,17649000,161906,2092,5394.0,,93471,60949,933234,308302,500589,124343,,2190280.0,0.07392022937706595,0.0009551290245995946,0.0024626988330259145,,0.04267536570666764,0.027827035812772797,0.42607977062293406,0.14075917234326205,0.2285502310206914,0.05677036725898059,0.009173664230268004,0.00011853362796759023,0.00030562638109807923,,0.0052961074281829,0.0034533967930194345,0.05287744348121707,0.017468525128902488,0.02836359000509944,0.0070453283472151395
36,1979,OH,Ohio,10731000,49092,865,3409.0,,20909,23909,501389,138128,316162,47099,,1100962.0,0.04459009484432705,0.0007856765265286177,0.0030963829814289684,,0.01899157282449349,0.021716462511875978,0.4554099051556729,0.1254611875795895,0.28716885778074086,0.04277985979534262,0.004574783337992732,8.060758549995341e-05,0.0003176777560339204,,0.0019484670580560992,0.0022280309384027585,0.04672341813437704,0.012871866554841115,0.02946249184605349,0.004389059733482434
37,1979,OK,Oklahoma,2892000,11719,281,953.0,,2966,7519,124293,42646,69292,12355,,272024.0,0.04308075758021351,0.0010329970884921918,0.003503367349939711,,0.010903449695615092,0.027640943446166515,0.4569192424197865,0.1567729318001353,0.2547275240419963,0.04541878657765491,0.004052213001383126,9.716459197786998e-05,0.00032952973720608574,,0.0010255878284923929,0.0025999308437067775,0.04297821576763485,0.014746196403872753,0.023959889349930843,0.004272130013831259
38,1979,OR,Oregon,2527000,13781,107,1121.0,,3299,9254,147264,40682,96823,9759,,322090.0,0.0427861777763979,0.000332205284237325,0.003480393678785433,,0.010242478810270421,0.028731100003104724,0.4572138222236021,0.1263063119004005,0.300608525567388,0.030298984755813593,0.005453502176493866,4.234269885239414e-05,0.000443609022556391,,0.0013055005935892362,0.003662049861495845,0.05827621685793431,0.016098931539374754,0.03831539374752671,0.0038618915710328452
39,1979,PA,Pennsylvania,11731000,39133,724,2533.0,,17855,18021,370914,109668,215567,45679,,820094.0,0.04771770065382749,0.0008828256273061381,0.003088670323158077,,0.021771894441368917,0.021974310261994357,0.45228229934617253,0.1337261338334386,0.262856453040749,0.05569971247198492,0.0033358622453328788,6.171681868553406e-05,0.00021592362117466542,,0.0015220356320859263,0.001536186173386753,0.03161827636177649,0.009348563634813742,0.01837584178671895,0.0038938709402437984
40,1979,RI,Rhode Island,929000,3485,30,141.0,,1019,2295,50114,14400,28347,7367,,107198.0,0.03250993488684491,0.0002798559674620795,0.0013153230470717737,,0.009505774361461968,0.021408981510849082,0.4674900651131551,0.13433086438179817,0.2644359036549189,0.068723297076438,0.0037513455328310012,3.229278794402584e-05,0.0001517761033369214,,0.0010968783638320774,0.002470398277717976,0.05394402583423036,0.0155005382131324,0.03051345532831001,0.007930032292787943
41,1979,SC,South Carolina,2932000,19889,368,1006.0,,3156,15359,128651,44160,75807,8684,,297080.0,0.0669482967550828,0.0012387235761411068,0.0033862932543422646,,0.01062340110407971,0.051699878820519726,0.4330517032449172,0.1486468291369328,0.2551736905883937,0.029231183519590684,0.006783424283765348,0.00012551159618008186,0.0003431105047748977,,0.0010763983628922238,0.005238403819918145,0.043878240109140515,0.015061391541609823,0.025855047748976807,0.002961800818553888
42,1979,SD,South Dakota,689000,1096,14,113.0,,140,829,19297,4316,13782,1199,,40786.0,0.026871965870641886,0.00034325503849360077,0.002770558524984063,,0.0034325503849360075,0.020325601922228216,0.4731280341293581,0.10582062472417006,0.3379100671799147,0.02939734222527338,0.001590711175616836,2.0319303338171262e-05,0.00016400580551523947,,0.00020319303338171263,0.0012031930333817127,0.028007256894049346,0.006264150943396226,0.020002902757619737,0.0017402031930333817
43,1979,TN,Tennessee,4380000,18135,430,1511.0,,7277,8917,157651,56710,84850,16091,,351572.0,0.05158260612335453,0.0012230780608239564,0.004297839418383717,,0.02069846290375798,0.025363225740388882,0.4484173938766455,0.16130408564959667,0.24134458944398302,0.04576871878306577,0.0041404109589041095,9.817351598173516e-05,0.0003449771689497717,,0.0016614155251141554,0.0020358447488584477,0.03599337899543379,0.012947488584474885,0.01937214611872146,0.003673744292237443
44,1979,TX,Texas,13385000,67988,2235,6043.0,,25667,34043,725109,239758,412515,72836,,1586194.0,0.04286234848952902,0.0014090331951829348,0.0038097483662149776,,0.016181501127856997,0.021462065800274117,0.457137651510471,0.15115301154839825,0.26006591879681806,0.045918721165254694,0.0050794172581247665,0.0001669779604034367,0.00045147553231228985,,0.0019175943220022414,0.0025433694434067984,0.05417325364213672,0.01791243929772133,0.030819200597683973,0.005441613746731416
45,1979,UT,Utah,1367000,4158,66,381.0,,1062,2649,70918,16115,50216,4587,,150152.0,0.02769193883531355,0.00043955458468751665,0.002537428738877937,,0.007072832862699131,0.017642122649048964,0.47230806116468643,0.10732457776120198,0.33443443976770204,0.030549043635782407,0.003041697147037308,4.8280907095830285e-05,0.0002787125091441112,,0.0007768836869056328,0.0019378200438917338,0.051878566203365034,0.011788588149231895,0.03673445501097293,0.003355523043160205
46,1979,VA,Virginia,5197000,15642,447,1407.0,,5799,7989,211014,56265,141923,12826,,453312.0,0.034506035578144856,0.0009860758153324863,0.003103822532825074,,0.012792513765353664,0.017623623464633628,0.46549396442185514,0.12411981152054215,0.3130801743611464,0.028293978540166596,0.003009813353857995,8.601116028477968e-05,0.00027073311525880315,,0.0011158360592649606,0.0015372330190494515,0.04060304021550895,0.010826438329805657,0.027308639599769098,0.0024679622859341927
47,1979,VT,Vermont,493000,908,7,113.0,,141,647,25217,7779,15776,1662,,52250.0,0.01737799043062201,0.0001339712918660287,0.0021626794258373205,,0.0026985645933014354,0.012382775119617224,0.482622009569378,0.1488803827751196,0.301933014354067,0.03180861244019139,0.0018417849898580121,1.4198782961460447e-05,0.00022920892494929007,,0.0002860040567951318,0.0013123732251521297,0.051150101419878295,0.0157789046653144,0.032,0.0033711967545638944
48,1979,WA,Washington,3926000,17064,187,1821.0,,4739,10317,239285,70024,152204,17057,,512698.0,0.03328275124927345,0.00036473713570171914,0.003551798524667543,,0.009243258214387417,0.020122957374516772,0.46671724875072657,0.1365794288255464,0.2968687219376709,0.03326909798750922,0.004346408558329088,4.763117677024962e-05,0.00046383087111563935,,0.0012070809984717269,0.0026278655119714722,0.06094880285277636,0.017835965359144168,0.0387682119205298,0.004344625573102394
49,1979,WI,Wisconsin,4720000,7839,160,758.0,,2857,4064,199273,44806,141880,12587,,414224.0,0.018924543242303683,0.00038626443663331917,0.0018299277685503495,,0.006897234346633706,0.009811116690486307,0.4810754567576963,0.10816852717370312,0.34251998918459575,0.030386940399397426,0.0016608050847457627,3.389830508474576e-05,0.00016059322033898306,,0.0006052966101694915,0.0008610169491525424,0.04221885593220339,0.00949279661016949,0.030059322033898304,0.0026667372881355933
50,1979,WV,West Virginia,1878000,3156,128,291.0,,825,1912,40513,11959,24755,3799,,87338.0,0.03613547367697909,0.0014655705420321052,0.003331883029151114,,0.009446060134191303,0.02189195997160457,0.4638645263230209,0.1369277977512652,0.28343905287503723,0.043497675696718495,0.0016805111821086261,6.815761448349308e-05,0.0001549520766773163,,0.000439297124600639,0.0010181043663471778,0.02157241746538871,0.006367944621938232,0.013181576144834931,0.0020228966986155484
51,1979,WY,Wyoming,450000,1579,41,124.0,,190,1224,20129,3887,14607,1635,,43416.0,0.03636908052330938,0.0009443523125115165,0.0028560899207665377,,0.004376266814077759,0.028192371475953566,0.4636309194766906,0.08952920582273816,0.3364427860696517,0.03765892758430072,0.003508888888888889,9.11111111111111e-05,0.0002755555555555556,,0.0004222222222222222,0.00272,0.04473111111111111,0.008637777777777777,0.03246,0.0036333333333333335
52,1980,National_Total,National_Total,225349264,1344520,23040,82990.0,,565840,672650,12063700,3795200,7136900,1131700,,26816540.0,0.05013771351561387,0.0008591712428225267,0.0030947318334132593,,0.021100410418346288,0.025083400021031797,0.4498604219634599,0.1415245963871551,0.26613798797309424,0.04220156664506308,0.005966382921046505,0.00010224129243217763,0.0003682727803362162,,0.0025109467408777515,0.0029849221074003595,0.053533345465020025,0.016841412892300373,0.03167039409545176,0.005021982232877406
53,1980,AK,Alaska,440142,1919,39,250.0,,360,1270,22930,5545,14916,2469,,49698.0,0.03861322387218802,0.0007847398285645297,0.0050303835164392935,,0.007243752263672582,0.02555434826351161,0.461386776127812,0.11157390639462353,0.300132802124834,0.04968006760835446,0.004359956559473988,8.86077674932181e-05,0.0005679985095719109,,0.0008179178537835517,0.0028854324286253074,0.05209682329793567,0.012598206942304983,0.033889063075098494,0.005609553280532192
54,1980,AL,Alabama,3861466,17320,509,1158.0,,5102,10551,173191,58952,102029,12210,,381022.0,0.04545669278939274,0.0013358808677714148,0.003039194587189191,,0.013390302922140978,0.027691314412291154,0.45454330721060726,0.1547207247875451,0.26777718871876166,0.03204539370430054,0.004485343131339237,0.00013181522250875705,0.00029988610543249636,,0.0013212598531231402,0.002732381950274844,0.044851100592365696,0.015266740662743113,0.0264223484034302,0.003162011526192384
55,1980,AR,Arkansas,2284037,7656,210,609.0,,1848,4989,79390,25559,49558,4273,,174092.0,0.04397674792638375,0.0012062587597362314,0.003498150403235071,,0.010615077085678836,0.028657261677733612,0.45602325207361627,0.14681317923856352,0.28466557911908646,0.02454449371596627,0.0033519597099346465,9.194246853269014e-05,0.00026663315874480144,,0.0008090937230876733,0.0021842903595694816,0.03475863131814415,0.011190274062985844,0.02169754693115742,0.001870810324000881
56,1980,AZ,Arizona,2715357,17673,279,1227.0,,5258,10909,204193,58527,132814,12852,,443732.0,0.039828094435379914,0.0006287578989119559,0.002765182587688064,,0.01184949474006833,0.024584659208711564,0.46017190556462007,0.13189718118143384,0.2993112960075,0.028963428375686225,0.006508536446588791,0.00010274892030771644,0.0004518742839339358,,0.0019363936307454231,0.004017519611601716,0.07519932001574747,0.021554071895518712,0.0489121688234733,0.004733079296755454
57,1980,CA,California,23532680,210290,3411,13693.0,,90420,102766,1633042,545138,913070,174834,,3686664.0,0.057040728420056724,0.0009252267090247443,0.0037141979849533344,,0.024526238355326115,0.027875065370752527,0.4429592715799433,0.1478675572278895,0.2476683527438356,0.04742336160821816,0.008936083777963242,0.00014494736681075,0.0005818716780239225,,0.0038423163022656154,0.004366948430862953,0.06939464608365897,0.023165147361031552,0.0388000856681007,0.007429413054526726
58,1980,CO,Colorado,2878407,15215,198,1510.0,,4608,8899,195872,58455,124514,12903,,422174.0,0.03603964242231876,0.00046900093326448334,0.0035767242890372215,,0.010914930810518886,0.021078986389498167,0.4639603575776812,0.13846186643421907,0.29493526365906003,0.030563227484402166,0.005285909880013494,6.878804838926531e-05,0.0005245957225645991,,0.0016008854897865382,0.003091640619273091,0.06804875057627362,0.020308107922194465,0.04325795483404536,0.004482687820033789
59,1980,CT,Connecticut,3095224,12768,146,670.0,,6749,5203,169283,52638,95631,21014,,364102.0,0.03506709658282569,0.0004009865367397048,0.0018401436959972755,,0.01853601463326211,0.014289951716826604,0.4649329034171743,0.14456937891030536,0.262648928047635,0.05771459645923395,0.00412506493875726,4.716944557162907e-05,0.00021646252419857173,,0.0021804560833077026,0.0016809768856793563,0.0546916798267266,0.01700620052054391,0.030896309927811363,0.006789169378371323
